DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-01-30T06:40:26.000+00:00,63.098,-149.728,93.6,1.1,Ml,,101,,,ak,ak10649017,1359759984266
2013-01-30T06:12:45.000+00:00,61.689,-150.475,47.3,2.8,Ml,,40,,,ak,ak10647046,1359759982901
2013-01-30T05:52:24.000+00:00,63.450,-145.548,10.8,1.3,Ml,,79,,,ak,ak10647041,1359759982388
2013-01-30T05:21:35.700+00:00,38.787,-122.735,2.3,1.2,Md,,58,,,nc,nc71931241,1359525308678
2013-01-30T04:49:27.400+00:00,33.025,-116.432,5.1,1.2,Ml,,94,,,ci,ci15278961,1359573768048
2013-01-30T04:36:39.000+00:00,58.277,-153.859,62.3,2.9,Ml,,94,,,ak,ak10647024,1359760201229
2013-01-30T04:34:04.800+00:00,33.027,-116.434,5.5,1.5,Ml,,54,,,ci,ci15278953,1359573458723
2013-01-30T04:27:25.890+00:00,38.766,23.366,9.4,3.9,Mwr,,28,,,us,usc000ey3p,1359601184918
2013-01-30T04:23:07.900+00:00,32.159,-116.046,4.6,1.9,Ml,,140,,,ci,ci15278945,1359572957715
2013-01-30T04:22:30.900+00:00,32.158,-116.033,5.9,2.1,Ml,,148,,,ci,ci15278937,1359572801070
2013-01-30T04:21:22.600+00:00,32.166,-116.023,3.4,3.0,Ml,,122,,,ci,ci15278929,1359571959375
2013-01-30T04:16:31.400+00:00,45.470,-122.842,27.6,1.5,Md,,65,,,uw,uw60498422,1359741936568
2013-01-30T03:14:28.440+00:00,43.566,-127.598,10.2,5.3,mb,,160,,,us,usc000ey2g,1359790945952
2013-01-30T03:11:08.000+00:00,63.092,-150.752,114.2,1.4,Ml,,90,,,ak,ak10649013,1359759984229
2013-01-30T03:06:27.000+00:00,60.093,-149.330,33.6,2.4,Ml,,140,,,ak,ak10647003,1359759913149
2013-01-30T03:03:42.600+00:00,35.498,-120.770,3.5,1.5,Md,,47,,,nc,nc71931211,1359591130015
2013-01-30T02:55:53.000+00:00,63.492,-150.865,11.4,1.4,Ml,,72,,,ak,ak10646996,1359759913138
2013-01-30T02:49:52.000+00:00,59.719,-153.585,154.3,2.7,Ml,,112,,,ak,ak10646990,1359759987169
2013-01-30T02:37:01.000+00:00,64.715,-149.024,11.2,1.5,Ml,,90,,,ak,ak10646984,1359759913109
2013-01-30T02:32:19.650+00:00,10.558,126.684,46.0,5.4,mb,,104,,,us,usc000ey1i,1359541387511
2013-01-30T02:29:45.000+00:00,63.451,-151.326,0.7,1.1,Ml,,94,,,ak,ak10649008,1359759915249
2013-01-30T02:05:03.000+00:00,62.048,-152.860,3.8,1.2,Ml,,65,,,ak,ak10649007,1359759915268
2013-01-30T02:04:48.000+00:00,63.485,-147.190,15.2,1.0,Ml,,97,,,ak,ak10649006,1359759914215
2013-01-30T02:02:42.600+00:00,36.109,-120.186,9.2,1.6,Md,,130,,,nc,nc71931196,1359685867049
2013-01-30T01:52:50.000+00:00,61.098,-152.285,10.3,1.7,Ml,,115,,,ak,ak10646979,1359759913072
2013-01-30T01:41:23.000+00:00,61.877,-150.875,68.9,1.9,Ml,,54,,,ak,ak10646971,1359759913058
2013-01-30T01:23:11.000+00:00,51.474,-178.201,26.7,1.8,Ml,,310,,,ak,ak10649002,1359759914191
2013-01-30T01:19:13.000+00:00,63.558,-147.402,15.8,1.0,Ml,,166,,,ak,ak10649001,1359759914178
2013-01-30T00:59:26.500+00:00,18.039,-67.174,17.0,1.6,Md,,270,,,pr,pr13030000,1359519556620
2013-01-30T00:56:31.744+00:00,52.121,-174.393,75.8,4.6,mb,,246,,,us,us2013laac,1359760595325
2013-01-30T00:53:50.000+00:00,63.933,-148.781,,1.9,Ml,,101,,,ak,ak10646933,1359759913033
2013-01-30T00:46:46.000+00:00,62.954,-150.732,108.2,1.4,Ml,,86,,,ak,ak10648998,1359759913161
2013-01-30T00:43:34.000+00:00,60.737,-151.984,91.0,2.4,Ml,,68,,,ak,ak10646924,1359759911996
2013-01-30T00:30:16.700+00:00,35.044,-117.674,,1.4,Ml,,76,,,ci,ci15278865,1359571914281
2013-01-30T00:22:27.804+00:00,37.119,-117.109,6.6,1.7,ml,,119,,,nn,nn00401230,1359571660114
2013-01-30T00:13:58.000+00:00,64.994,-147.345,,1.7,Ml,,72,,,ak,ak10646913,1359759911982
2013-01-29T23:58:57.000+00:00,53.726,-166.484,77.8,2.2,Ml,,198,,,ak,ak10646907,1359749101417
2013-01-29T23:52:29.000+00:00,63.057,-151.287,12.9,1.0,Ml,,144,,,ak,ak10648845,1359749102624
2013-01-29T23:12:25.956+00:00,40.725,-119.432,,1.7,ml,,280,,,nn,nn00401228,1359652814188
2013-01-29T23:10:29.400+00:00,38.812,-111.328,1.5,2.0,Md,,112,,,uu,uu60011812,1359567109564
2013-01-29T23:09:50.700+00:00,17.788,-68.601,36.0,3.4,Md,,238,,,pr,pr13029008,1359509232087
2013-01-29T22:54:05.500+00:00,33.704,-116.811,18.7,1.2,Ml,,47,,,ci,ci15278841,1359593322571
2013-01-29T22:20:03.000+00:00,62.973,-149.087,81.1,2.3,Ml,,50,,,ak,ak10646860,1359749101377
2013-01-29T22:17:48.000+00:00,63.563,-147.717,4.8,2.6,Ml,,50,,,ak,ak10646854,1359749101365
2013-01-29T21:41:05.400+00:00,38.839,-122.829,2.5,1.8,Md,,50,,,nc,nc71931101,1359499571929
2013-01-29T21:35:32.600+00:00,38.839,-122.832,2.4,1.2,Md,,58,,,nc,nc71931091,1359495434576
2013-01-29T21:35:17.900+00:00,38.839,-122.829,2.4,1.7,Md,,50,,,nc,nc71931086,1359497352561
2013-01-29T21:23:24.100+00:00,36.312,-120.855,8.3,1.2,Md,,119,,,nc,nc71931076,1359507558360
2013-01-29T21:11:47.000+00:00,61.672,-151.032,70.7,1.7,Ml,,137,,,ak,ak10646820,1359749102548
2013-01-29T20:40:52.900+00:00,33.850,-117.495,,1.3,Ml,,97,,,ci,ci15278801,1359494833800
2013-01-29T20:28:49.559+00:00,37.105,-117.119,9.3,2.7,ml,,101,,,nn,nn00401201,1359652787436
2013-01-29T20:20:39.200+00:00,38.825,-122.793,3.4,2.0,Md,,29,,,nc,nc71931071,1359499571928
2013-01-29T20:20:14.300+00:00,36.106,-89.754,8.1,2.2,Md,,43,,,nm,nm012913c,1359494993651
2013-01-29T19:59:53.000+00:00,32.572,-115.694,10.0,1.6,Ml,,144,,,ci,ci15278785,1359593031975
2013-01-29T19:56:50.400+00:00,41.113,-111.497,21.5,1.3,Ml,,72,,,uu,uu60011772,1359490986688
2013-01-29T19:40:27.000+00:00,61.956,-151.187,69.1,1.4,Ml,,176,,,ak,ak10646616,1359749102537
2013-01-29T19:36:53.200+00:00,38.824,-122.793,3.1,1.1,Md,,61,,,nc,nc71931016,1359492072495
2013-01-29T19:30:33.250+00:00,-11.206,165.355,24.7,5.1,mb,,86,,,us,usc000expf,1359491530621
2013-01-29T19:02:01.000+00:00,33.278,-116.786,12.9,2.2,Ml,,29,,,ci,ci15278761,1359788803868
2013-01-29T18:40:49.000+00:00,53.486,-165.962,46.0,1.7,Ml,,310,,,ak,ak10648839,1359749102580
2013-01-29T18:36:41.600+00:00,38.821,-122.830,2.6,1.6,Md,,54,,,nc,nc71930991,1359488094245
2013-01-29T18:30:51.600+00:00,33.776,-116.159,6.6,1.8,Ml,,36,,,ci,ci15278753,1359592065015
2013-01-29T17:57:44.000+00:00,61.472,-151.719,87.7,1.8,Ml,,151,,,ak,ak10648838,1359749102560
2013-01-29T17:45:53.000+00:00,62.614,-150.295,68.3,1.4,Ml,,97,,,ak,ak10646557,1359749102520
2013-01-29T17:37:30.900+00:00,40.561,-121.546,4.0,1.0,Md,,205,,,nc,nc71930966,1359485105789
2013-01-29T17:36:46.700+00:00,18.992,-64.897,12.0,2.7,Mb,,256,,,pr,pr13029007,1359501338566
2013-01-29T17:35:01.100+00:00,38.812,-122.792,3.1,1.2,Md,,36,,,nc,nc71930956,1359484064568
2013-01-29T17:32:54.500+00:00,38.825,-122.762,1.1,1.9,Md,,54,,,nc,nc71930951,1359483431000
2013-01-29T17:10:48.700+00:00,38.825,-122.794,3.5,1.0,Md,,40,,,nc,nc71930946,1359479547876
2013-01-29T16:59:40.000+00:00,19.021,-64.913,42.0,2.7,Md,,263,,,pr,pr13029006,1359480702826
2013-01-29T16:58:26.000+00:00,64.798,-147.322,14.8,2.5,Ml,,54,,,ak,ak10646537,1359749192369
2013-01-29T16:48:01.000+00:00,38.811,-122.793,3.3,1.8,Md,,32,,,nc,nc71930916,1359478247391
2013-01-29T16:47:27.900+00:00,38.815,-122.793,3.6,1.6,Md,,47,,,nc,nc71930906,1359478992833
2013-01-29T16:45:28.700+00:00,38.824,-122.796,3.8,3.0,Md,,22,,,nc,nc71930901,1359654549787
2013-01-29T16:45:25.700+00:00,38.825,-122.792,3.0,2.7,Md,,29,,,nc,nc71930896,1359661447926
2013-01-29T16:19:06.300+00:00,35.584,-120.778,7.8,1.0,Md,,108,,,nc,nc71930891,1359508130882
2013-01-29T16:16:45.000+00:00,54.847,-158.441,41.5,3.6,Ml,,252,,,ak,ak10646522,1359749101402
2013-01-29T15:56:05.000+00:00,51.533,-178.470,46.9,3.0,Ml,,191,,,ak,ak10646517,1359749101450
2013-01-29T14:59:52.900+00:00,38.979,-112.074,12.4,1.3,Md,,194,,,uu,uu60011742,1359497942430
2013-01-29T14:57:08.200+00:00,38.791,-122.800,3.9,1.1,Md,,68,,,nc,nc71930886,1359474549821
2013-01-29T14:46:53.500+00:00,38.808,-122.803,1.3,1.4,Md,,43,,,nc,nc71930881,1359472811675
2013-01-29T14:43:55.800+00:00,19.416,-155.326,4.9,2.2,Ml,,108,,,hv,hv60460891,1359470986843
2013-01-29T14:26:09.000+00:00,60.144,-147.728,4.3,2.1,Ml,,187,,,ak,ak10646502,1359749101324
2013-01-29T14:05:01.600+00:00,33.918,-118.577,10.0,1.7,Ml,,155,,,ci,ci15278737,1359472543820
2013-01-29T13:58:48.196+00:00,-4.004,143.020,10.0,4.3,mb,,90,,,us,us2013kzan,1359473246377
2013-01-29T13:38:48.000+00:00,64.783,-147.345,16.2,2.8,Ml,,58,,,ak,ak10646491,1359749223887
2013-01-29T13:19:01.100+00:00,36.140,-90.882,9.7,2.1,Md,,68,,,nm,nm012913a,1359467735082
2013-01-29T13:17:21.702+00:00,42.658,144.056,48.5,4.8,mb,,125,,,us,us2013kzal,1359471034785
2013-01-29T12:59:00.500+00:00,38.811,-122.817,2.9,1.0,Md,,101,,,nc,nc71930861,1359464436212
2013-01-29T12:57:05.000+00:00,60.735,-150.418,40.8,1.6,Ml,,65,,,ak,ak10648831,1359749102508
2013-01-29T12:43:56.000+00:00,51.453,-176.159,23.7,2.4,Ml,,299,,,ak,ak10648830,1359749102497
2013-01-29T12:31:33.430+00:00,31.869,-94.395,5.1,2.8,mb_Lg,,149,,,us,usc000exeh,1359668364482
2013-01-29T12:29:26.000+00:00,60.118,-153.095,113.1,1.8,Ml,,176,,,ak,ak10648829,1359749101474
2013-01-29T12:24:07.100+00:00,19.414,-155.320,4.3,1.9,Ml,,94,,,hv,hv60460541,1359462590803
2013-01-29T12:18:44.000+00:00,59.630,-134.074,7.6,1.6,Ml,,209,,,ak,ak10646484,1359749101390
2013-01-29T12:12:46.900+00:00,19.415,-155.322,3.6,1.9,Ml,,104,,,hv,hv60460506,1359461919538
2013-01-29T12:00:54.600+00:00,19.657,-66.400,33.0,3.2,Md,,313,,,pr,pr13029005,1359462189069
2013-01-29T11:58:46.200+00:00,38.830,-122.853,2.6,1.4,Md,,58,,,nc,nc71930846,1359462728383
2013-01-29T11:47:48.700+00:00,46.814,-112.178,13.7,1.2,Md,,137,,,mb,mb13493426,1359667206730
2013-01-29T11:44:01.000+00:00,19.414,-155.317,4.5,2.3,Ml,,79,,,hv,hv60460396,1359460188972
2013-01-29T11:33:13.600+00:00,33.977,-117.175,16.8,1.2,Ml,,43,,,ci,ci15278721,1359591223307
2013-01-29T10:47:56.080+00:00,-15.706,-70.093,218.9,4.1,mb,,115,,,us,usc000exdk,1359460240235
2013-01-29T10:41:32.000+00:00,61.019,-150.264,26.3,1.7,Ml,,90,,,ak,ak10646470,1359749101244
2013-01-29T10:33:10.000+00:00,61.255,-146.730,26.4,1.7,Ml,,76,,,ak,ak10646466,1359749101232
2013-01-29T10:30:59.900+00:00,19.063,-64.490,125.0,3.2,Md,,274,,,pr,pr13029004,1359460195295
2013-01-29T10:21:25.900+00:00,47.529,-123.519,37.9,1.1,Md,,148,,,uw,uw60498117,1359480701186
2013-01-29T10:19:23.000+00:00,47.881,-121.643,8.1,1.4,Md,,108,,,uw,uw60025908,1359480320472
2013-01-29T10:18:37.100+00:00,47.874,-121.649,11.2,1.7,Md,,79,,,uw,uw60498112,1359479958759
2013-01-29T09:57:21.400+00:00,38.790,-122.762,1.8,1.0,Md,,58,,,nc,nc71930841,1359453544731
2013-01-29T09:17:09.300+00:00,32.932,-80.166,7.6,1.4,Md,,169,,,se,se012913b,1359469122875
2013-01-29T09:03:20.330+00:00,-24.059,-179.828,505.1,4.6,mb,,97,,,us,usc000exci,1359452417502
2013-01-29T08:57:55.620+00:00,42.513,79.794,10.0,4.4,mb,,67,,,us,usc000excc,1359453131510
2013-01-29T08:43:16.200+00:00,38.831,-122.802,2.1,1.0,Md,,50,,,nc,nc71930811,1359449096544
2013-01-29T08:35:12.600+00:00,37.559,-121.828,8.6,1.1,Md,,68,,,nc,nc71930806,1359500405720
2013-01-29T08:25:37.300+00:00,38.826,-122.862,0.6,1.0,Md,,115,,,nc,nc71930801,1359448035456
2013-01-29T08:23:08.000+00:00,53.741,-165.869,27.9,1.4,Ml,,284,,,ak,ak10648824,1359749101463
2013-01-29T08:12:36.000+00:00,62.067,-145.122,17.3,1.5,Ml,,184,,,ak,ak10648823,1359748952995
2013-01-29T08:07:36.300+00:00,33.982,-117.179,13.4,1.1,Ml,,50,,,ci,ci15278705,1359590732319
2013-01-29T07:32:41.339+00:00,37.282,-114.983,,2.4,ml,,122,,,nn,nn00401164,1359513356433
2013-01-29T07:26:16.500+00:00,18.094,-66.101,27.0,2.8,Md,,184,,,pr,pr13029003,1359445803910
2013-01-29T07:14:51.000+00:00,37.623,-119.022,3.9,1.5,Md,,58,,,nc,nc71930751,1359501074814
2013-01-29T07:07:17.000+00:00,61.760,-150.320,40.0,3.5,Ml,,58,,,ak,ak10646435,1359749076150
2013-01-29T07:06:22.000+00:00,63.164,-150.415,111.6,1.6,Ml,,94,,,ak,ak10646433,1359748949884
2013-01-29T07:04:48.000+00:00,60.151,-139.432,14.9,1.2,Ml,,130,,,ak,ak10646434,1359748949896
2013-01-29T06:58:57.000+00:00,62.190,-148.227,37.3,1.3,Ml,,126,,,ak,ak10646430,1359748947707
2013-01-29T06:39:42.000+00:00,61.745,-148.462,6.4,1.4,Ml,,79,,,ak,ak10646427,1359748947694
2013-01-29T06:24:39.000+00:00,62.917,-150.884,108.1,2.5,Ml,,58,,,ak,ak10646421,1359748947681
2013-01-29T06:14:19.600+00:00,33.129,-115.629,7.8,1.4,Ml,,83,,,ci,ci15278681,1359475743500
2013-01-29T06:09:35.300+00:00,19.475,-155.455,10.0,2.3,Ml,,76,,,hv,hv60460181,1359440119386
2013-01-29T05:44:20.000+00:00,53.357,-166.437,25.7,2.3,Ml,,295,,,ak,ak10646416,1359748948823
2013-01-29T05:26:22.000+00:00,51.570,-178.428,2.8,3.2,Ml,,234,,,ak,ak10646413,1359748949869
2013-01-29T05:23:33.000+00:00,63.370,-151.320,10.0,1.4,Ml,,104,,,ak,ak10646411,1359748947669
2013-01-29T05:04:07.000+00:00,34.312,-116.933,3.0,1.0,Ml,,86,,,ci,ci15278673,1359589274405
2013-01-29T05:00:37.000+00:00,36.312,-120.852,7.4,1.4,Md,,115,,,nc,nc71930706,1359509037724
2013-01-29T04:56:51.000+00:00,40.901,-121.822,17.4,1.8,Md,,101,,,nc,nc71930701,1359510374830
2013-01-29T04:48:45.500+00:00,47.020,-114.406,7.7,1.1,Md,,220,,,mb,mb13967275,1359667200710
2013-01-29T04:22:36.000+00:00,63.649,-147.520,76.5,1.2,Ml,,180,,,ak,ak10646401,1359748947649
2013-01-29T04:11:45.000+00:00,60.858,-151.708,81.9,2.1,Ml,,79,,,ak,ak10646392,1359748946599
2013-01-29T04:00:27.900+00:00,38.824,-122.840,0.9,2.0,Md,,32,,,nc,nc71930621,1359485234345
2013-01-29T03:53:48.400+00:00,41.033,-111.592,10.1,1.1,Ml,,94,,,uu,uu60011727,1359484586004
2013-01-29T03:43:41.400+00:00,47.885,-121.650,8.7,1.7,Md,,54,,,uw,uw60498017,1359435522576
2013-01-29T03:41:12.000+00:00,60.079,-152.885,107.8,2.0,Ml,,155,,,ak,ak10648810,1359748952981
2013-01-29T03:37:32.500+00:00,17.946,-67.106,12.0,1.8,Md,,288,,,pr,pr13029001,1359435143667
2013-01-29T03:35:54.900+00:00,36.777,-121.281,8.0,2.3,Md,,47,,,nc,nc71930611,1359435128808
2013-01-29T03:31:23.190+00:00,-15.545,-72.077,99.6,4.1,mb,,127,,,us,usc000ex8v,1359431726824
2013-01-29T03:16:36.780+00:00,-0.060,122.980,133.7,4.9,mb,,44,,,us,usc000ex8s,1359430603148
2013-01-29T03:04:27.000+00:00,51.442,-175.993,45.8,2.5,Ml,,234,,,ak,ak10646376,1359748948749
2013-01-29T02:57:19.400+00:00,41.047,-121.652,13.5,1.7,Md,,90,,,nc,nc71930591,1359509428490
2013-01-29T02:46:03.000+00:00,61.771,-148.447,10.0,1.1,Ml,,148,,,ak,ak10648808,1359748953020
2013-01-29T02:42:18.000+00:00,51.372,-175.964,26.8,2.9,,,,,,ak,ak10646366,1359748946588
2013-01-29T02:38:15.900+00:00,34.006,-117.169,10.6,1.0,Ml,,112,,,ci,ci15278657,1359476882577
2013-01-29T02:21:07.000+00:00,62.093,-145.105,18.4,1.5,Ml,,173,,,ak,ak10648805,1359748951961
2013-01-29T02:00:18.100+00:00,41.811,-112.705,0.3,1.2,Md,,144,,,uu,uu60011717,1359480525570
2013-01-29T01:48:57.380+00:00,35.375,27.204,26.6,4.4,mb,,140,,,us,usc000ex7y,1359426098110
2013-01-29T01:47:03.000+00:00,61.742,-148.411,9.0,2.3,Ml,,76,,,ak,ak10646344,1359748946565
2013-01-29T01:31:59.100+00:00,19.489,-64.109,67.0,2.6,Md,,328,,,pr,pr13029002,1359435185136
2013-01-29T01:27:08.600+00:00,33.978,-116.849,22.1,1.0,Ml,,61,,,ci,ci15278649,1359588933721
2013-01-29T01:05:26.000+00:00,55.559,-161.760,124.1,2.7,Ml,,223,,,ak,ak10646328,1359748948737
2013-01-29T01:02:50.000+00:00,59.432,-152.786,74.7,2.1,Ml,,155,,,ak,ak10646325,1359748948848
2013-01-29T00:56:44.090+00:00,12.104,-88.030,34.5,4.6,mb,,182,,,us,usc000ex75,1359422605048
2013-01-29T00:44:54.000+00:00,65.023,-149.023,10.0,1.4,Ml,,158,,,ak,ak10646318,1359748946553
2013-01-29T00:41:35.000+00:00,60.182,-153.012,114.5,2.1,Ml,,158,,,ak,ak10646319,1359748948836
2013-01-29T00:40:15.800+00:00,35.048,-117.661,,1.1,Ml,,76,,,ci,ci15278641,1359477343494
2013-01-29T00:36:12.000+00:00,59.984,-152.807,102.9,1.9,Ml,,256,,,ak,ak10648799,1359748951939
2013-01-29T00:27:23.900+00:00,41.308,-122.166,5.3,1.2,Md,,90,,,nc,nc71933186,1359741550326
2013-01-29T00:25:24.900+00:00,38.844,-122.827,2.6,1.6,Md,,50,,,nc,nc71930546,1359419222918
2013-01-29T00:23:11.200+00:00,38.836,-122.802,2.8,2.0,Md,,29,,,nc,nc71930541,1359486972678
2013-01-29T00:18:11.000+00:00,59.227,-152.392,24.6,2.2,Ml,,292,,,ak,ak10648798,1359748950928
2013-01-29T00:17:51.800+00:00,34.579,-115.650,,1.3,Ml,,68,,,ci,ci15278633,1359478215252
2013-01-29T00:16:14.500+00:00,38.044,-118.992,7.2,1.1,Md,,173,,,nc,nc71931646,1359575530023
2013-01-29T00:15:28.900+00:00,36.553,-121.077,6.0,1.3,Md,,76,,,nc,nc71930531,1359670452561
2013-01-29T00:04:59.000+00:00,52.612,-169.385,13.1,2.7,Ml,,346,,,ak,ak10648796,1359748950914
2013-01-29T00:02:18.900+00:00,19.542,-65.406,61.0,3.3,Md,,306,,,pr,pr13029000,1359423612647
2013-01-28T23:44:18.000+00:00,63.302,-149.430,83.2,2.1,Ml,,94,,,ak,ak10646277,1359417110568
2013-01-28T23:13:29.400+00:00,38.060,-118.946,7.2,1.4,Md,,112,,,nc,nc71930511,1359432428877
2013-01-28T22:57:15.000+00:00,38.844,-122.826,2.4,1.7,Md,,47,,,nc,nc71930496,1359415868242
2013-01-28T22:25:43.700+00:00,37.434,-118.560,11.3,1.2,Md,,54,,,nc,nc71930486,1359671209084
2013-01-28T22:14:44.500+00:00,49.471,-120.498,,2.3,Md,,216,,,uw,uw60497962,1359433904407
2013-01-28T22:13:49.200+00:00,33.240,-116.444,2.2,1.8,Ml,,65,,,ci,ci15278625,1359585075924
2013-01-28T21:34:27.100+00:00,19.359,-155.461,10.1,1.9,Md,,47,,,hv,hv60460021,1359408977639
2013-01-28T21:33:52.400+00:00,38.995,-111.345,6.1,1.3,Md,,144,,,uu,uu60011657,1359416764088
2013-01-28T21:24:36.380+00:00,-22.228,-179.547,585.2,4.8,mb,,47,,,us,usc000ex0c,1359416777766
2013-01-28T21:13:32.000+00:00,58.169,-155.357,1.0,1.0,Ml,,176,,,ak,ak10646251,1359410578064
2013-01-28T20:37:22.200+00:00,34.191,-117.439,10.0,1.9,Ml,,47,,,ci,ci15278609,1359574061347
2013-01-28T20:37:09.520+00:00,42.544,79.771,10.0,4.6,mb,,104,,,us,usc000ewxc,1359425999702
2013-01-28T20:37:09.500+00:00,38.844,-122.826,2.4,1.6,Md,,47,,,nc,nc71930441,1359407408236
2013-01-28T20:29:14.610+00:00,37.500,143.606,33.4,4.7,mb,,122,,,us,usc000ewx5,1359417807361
2013-01-28T20:20:53.510+00:00,9.072,-82.866,29.8,4.8,mb,,148,,,us,usc000ewwg,1359660086519
2013-01-28T19:47:38.540+00:00,42.507,79.595,9.9,4.6,mb,,104,,,us,usc000ewvl,1359415631498
2013-01-28T19:40:44.600+00:00,33.708,-116.753,18.3,1.2,Ml,,140,,,ci,ci15278585,1359484497916
2013-01-28T19:38:20.790+00:00,38.379,46.849,10.0,4.5,mb,,72,,,us,usc000ewv1,1359464918576
2013-01-28T19:36:21.800+00:00,36.581,-121.177,2.5,1.1,Md,,86,,,nc,nc71930431,1359670602871
2013-01-28T19:33:15.500+00:00,-6.834,129.006,151.4,4.7,mb,,137,,,us,usc000ewur,1359413912323
2013-01-28T19:27:03.200+00:00,36.580,-121.438,,1.1,Md,,158,,,nc,nc71930421,1359429061054
2013-01-28T19:16:36.500+00:00,38.813,-122.795,2.7,1.1,Md,,40,,,nc,nc71930411,1359402609595
2013-01-28T19:11:54.540+00:00,42.773,79.303,10.0,4.5,mb,,165,,,us,usc000ewuh,1359412512203
2013-01-28T18:59:51.830+00:00,37.430,-117.080,6.4,1.2,ml,,238,,,nn,nn00401109,1359486659863
2013-01-28T18:53:16.400+00:00,38.821,-122.762,2.1,1.0,Md,,54,,,nc,nc71930406,1359399297977
2013-01-28T18:30:09.000+00:00,63.278,-145.226,0.1,1.5,Ml,,122,,,ak,ak10646198,1359398216868
2013-01-28T18:27:39.600+00:00,35.045,-118.375,,1.2,Ml,,155,,,ci,ci15278553,1359488716433
2013-01-28T17:51:18.500+00:00,33.476,-116.735,10.6,1.2,Ml,,47,,,ci,ci15278537,1359489367756
2013-01-28T17:46:07.300+00:00,38.838,-122.775,2.4,1.0,Md,,97,,,nc,nc71930366,1359395269968
2013-01-28T17:38:37.900+00:00,38.834,-122.776,2.4,1.2,Md,,61,,,nc,nc71930361,1359396128116
2013-01-28T17:31:46.090+00:00,42.749,79.526,10.1,4.4,mb,,105,,,us,usc000ewrz,1359423694845
2013-01-28T17:03:21.100+00:00,38.788,-122.763,1.5,1.3,Md,,58,,,nc,nc71930351,1359394991144
2013-01-28T16:40:48.700+00:00,38.791,-122.726,2.1,2.4,Md,,40,,,nc,nc71930326,1359426247735
2013-01-28T16:38:53.520+00:00,42.598,79.699,15.0,6.0,Mwb,,14,,,us,usc000ewqq,1359778499221
2013-01-28T16:11:06.400+00:00,38.060,-118.949,10.0,1.6,Md,,101,,,nc,nc71930311,1359508756684
2013-01-28T16:00:22.000+00:00,63.100,-150.464,29.6,1.8,Ml,,158,,,ak,ak10646135,1359389204950
2013-01-28T15:49:42.100+00:00,19.935,-155.682,10.2,2.4,Md,,122,,,hv,hv60459906,1359388299850
2013-01-28T15:12:50.000+00:00,62.480,-151.299,104.7,2.5,Ml,,72,,,ak,ak10646125,1359386237813
2013-01-28T14:59:36.000+00:00,54.345,-161.889,13.1,2.5,Ml,,284,,,ak,ak10646121,1359397860484
2013-01-28T14:42:11.000+00:00,54.357,-161.939,22.4,2.7,Ml,,248,,,ak,ak10646118,1359397674239
2013-01-28T13:57:01.801+00:00,38.157,-117.968,,1.4,ml,,239,,,nn,nn00401089,1359427012246
2013-01-28T13:22:19.200+00:00,38.817,-122.812,3.4,1.0,Md,,43,,,nc,nc71930271,1359379436234
2013-01-28T13:14:36.200+00:00,41.311,-122.164,5.7,1.3,Md,,94,,,nc,nc71930266,1359766147900
2013-01-28T12:40:39.810+00:00,52.648,-169.392,16.9,3.9,mb,,172,,,us,usc000ewn4,1359397422912
2013-01-28T12:27:48.347+00:00,38.154,-117.996,12.0,1.5,ml,,201,,,nn,nn00401088,1359491963181
2013-01-28T12:22:54.500+00:00,41.313,-122.161,5.0,1.1,Md,,61,,,nc,nc71933181,1359738536418
2013-01-28T12:02:29.400+00:00,37.623,-119.018,3.7,1.0,Md,,76,,,nc,nc71930246,1359426495977
2013-01-28T12:00:17.980+00:00,-11.070,165.368,35.0,4.9,mb,,102,,,us,usc000ewmq,1359376129104
2013-01-28T11:56:01.000+00:00,64.984,-149.004,1.6,1.3,Ml,,155,,,ak,ak10646097,1359374466481
2013-01-28T11:29:35.587+00:00,36.475,-116.585,,1.4,ml,,111,,,nn,nn00401085,1359490762990
2013-01-28T11:23:06.500+00:00,37.635,-119.025,2.8,1.2,Md,,97,,,nc,nc71930196,1359395477002
2013-01-28T11:20:01.300+00:00,38.839,-122.828,2.6,1.4,Md,,54,,,nc,nc71930191,1359374628837
2013-01-28T10:27:40.500+00:00,32.756,-116.027,10.6,1.4,Ml,,50,,,ci,ci15278513,1359573392279
2013-01-28T10:05:17.100+00:00,47.002,-120.575,1.3,1.6,Md,,162,,,uw,uw60497842,1359398272820
2013-01-28T09:59:42.000+00:00,62.925,-149.756,46.4,1.4,Ml,,234,,,ak,ak10646080,1359367924119
2013-01-28T09:55:53.345+00:00,38.429,-118.731,2.1,1.4,ml,,143,,,nn,nn00401083,1359427001461
2013-01-28T09:48:10.000+00:00,38.788,-122.762,1.6,1.4,Md,,58,,,nc,nc71930131,1359368467804
2013-01-28T09:47:36.300+00:00,37.622,-119.019,3.7,1.4,Md,,151,,,nc,nc71930136,1359396493783
2013-01-28T09:38:07.700+00:00,37.644,-119.057,0.3,1.1,Md,,137,,,nc,nc71930126,1359394637292
2013-01-28T09:06:05.000+00:00,61.291,-152.253,9.0,1.3,Ml,,122,,,ak,ak10646070,1359364119996
2013-01-28T09:04:51.132+00:00,36.497,-116.585,4.6,1.3,ml,,104,,,nn,nn00401082,1359483325917
2013-01-28T08:30:58.000+00:00,61.068,-146.614,11.4,1.9,Ml,,90,,,ak,ak10646064,1359362240099
